a,c_informal,c_formal,sflow_informal,sflow_formal
2.21342203147353,0.53748130274929,0.586717653871113,-0.189595212709484,0.226744801056511
2.22071673819742,0.537802104879202,0.587001575049603,-0.189875147985148,0.22650543482741
2.22801144492132,0.538122460312735,0.587285248900075,-0.190154591894796,0.22626634065913
2.23530615164521,0.538442371402043,0.587568677404878,-0.190433547025795,0.226027516371086
2.2426008583691,0.538761840482566,0.587851862544998,-0.190712015947131,0.225788959784193
2.24989556509299,0.539080869873267,0.588134806300247,-0.190990001209664,0.225550668720658
2.25719027181688,0.539399461876798,0.588417510649476,-0.19126750534631,0.225312641003745
2.26448497854077,0.539717618779704,0.588699977570736,-0.191544530872267,0.225074874457598
2.27177968526466,0.540035342852726,0.588982209041507,-0.191821080285352,0.224837366906989
2.27907439198855,0.540352636350824,0.589264207038936,-0.192097156066021,0.224600116177056
2.28636909871245,0.540669501513526,0.589545973539909,-0.192372760677754,0.224363120093224
2.29366380543634,0.540985940565053,0.58982751052148,-0.192647896567195,0.224126376480735
2.30095851216023,0.541301955714552,0.59010881996081,-0.192922566164405,0.223889883164712
2.30825321888412,0.541617549156197,0.59038990383557,-0.193196771882975,0.223653637969714
2.31554792560801,0.541932723069493,0.590670764124074,-0.193470516120362,0.223417638719598
2.3228426323319,0.542247479619408,0.590951402805479,-0.19374380125803,0.223181883237292
2.33013733905579,0.542561820956502,0.591231821860017,-0.194016629661594,0.22294636934454
2.33743204577969,0.542875749217244,0.591512023269106,-0.194289003681171,0.22271109486178
2.34472675250358,0.54318926652404,0.591792009015799,-0.194560925651409,0.222476057607657
2.35202145922747,0.543502374985545,0.592071781084651,-0.194832397891825,0.222241255399159
2.35931616595136,0.543815076696701,0.592351341462258,-0.195103422706858,0.22200668605103
2.36661087267525,0.544127373739038,0.592630692137202,-0.19537400238619,0.22177234737583
2.37390557939914,0.544439268180786,0.592909835100482,-0.195644139204873,0.221538237183461
2.38120028612303,0.544750762077028,0.593188772345491,-0.195913835423501,0.22130435328119
2.38849499284692,0.545061857469948,0.593467505868565,-0.196183093288474,0.221070693473048
2.39578969957082,0.545372556388834,0.593746037668796,-0.196451915032009,0.220837255560033
2.40308440629471,0.545682860850448,0.594024369748581,-0.196720302872546,0.220604037339508
2.4103791130186,0.545992772859069,0.594302504113628,-0.19698825901479,0.220371036605195
2.41767381974249,0.546302294406622,0.594580442773325,-0.197255785649859,0.220138251146767
